system_id,catalog_name,planet_idx,spectral_type,stellar_mass,mass_earth,radius_earth,sma_au,ecc,inc_deg,eq_temp_k,class,type
32,QY-9628,0,M3,0.2455,3.8064,1.9081,0.0838,0.0684,1.00,428,Transitional,Mini-Neptune
32,QY-9628,1,M3,0.2455,1.5655,1.1299,0.1391,0.0907,3.10,332,Rocky,Terran
32,QY-9628,2,M3,0.2455,2.0597,1.5058,0.1964,0.1140,1.09,280,Transitional,Mini-Neptune
32,QY-9628,3,M3,0.2455,0.4050,0.7251,0.3645,0.0883,2.56,205,Rocky,Sub-Earth
32,QY-9628,4,M3,0.2455,0.0001,0.1018,5.5878,0.1685,21.70,52,Rocky,Dwarf Planet
32,QY-9628,5,M3,0.2455,0.0020,0.2056,6.6980,0.0697,22.41,48,Rocky,Dwarf Planet
32,QY-9628,6,M3,0.2455,0.0000,0.0735,6.7885,0.0774,23.86,48,Rocky,KBO
32,QY-9628,7,M3,0.2455,0.0000,0.0554,8.5224,0.2641,16.21,42,Rocky,KBO
32,QY-9628,8,M3,0.2455,0.0004,0.1375,10.6272,0.1459,17.66,38,Rocky,Dwarf Planet
32,QY-9628,9,M3,0.2455,0.0001,0.1082,14.9740,0.2617,20.85,32,Rocky,Dwarf Planet
32,QY-9628,10,M3,0.2455,0.0000,0.0500,18.2188,0.2785,12.66,29,Rocky,KBO
32,QY-9628,11,M3,0.2455,0.0001,0.0847,21.3138,0.2880,22.11,27,Rocky,KBO
33,FL-4745,0,M8,0.0857,1.9763,1.1623,0.0012,0.0074,2.60,1979,Rocky,Lava World
33,FL-4745,1,M8,0.0857,0.1843,0.6727,0.0019,0.0098,0.40,1554,Rocky,Sub-Earth
33,FL-4745,2,M8,0.0857,0.8670,1.0319,0.0045,0.0062,1.50,1004,Rocky,Desert
33,FL-4745,3,M8,0.0857,0.0450,0.4592,0.0130,0.0093,2.55,593,Rocky,Sub-Earth
33,FL-4745,4,M8,0.0857,0.9481,0.8687,0.0443,0.0285,4.74,322,Rocky,Iron World
33,FL-4745,5,M8,0.0857,0.0289,0.3702,0.0799,0.0327,1.19,239,Rocky,Sub-Earth
34,GQ-5102,0,M5,0.1781,0.0799,0.4745,0.0470,0.0092,0.74,476,Rocky,Sub-Earth
34,GQ-5102,1,M5,0.1781,0.4568,0.8703,0.0995,0.0468,3.83,327,Rocky,Sub-Earth
34,GQ-5102,2,M5,0.1781,1.2125,1.0894,0.1437,0.0571,3.14,272,Rocky,Terran
34,GQ-5102,3,M5,0.1781,0.1561,0.5895,0.2381,0.0727,1.44,211,Rocky,Sub-Earth
35,WI-1592,0,M2,0.2923,1.5566,1.0869,0.0029,0.0078,2.09,2539,Rocky,Lava World
35,WI-1592,1,M2,0.2923,0.0136,0.3256,0.0073,0.0097,1.91,1601,Rocky,Sub-Earth
35,WI-1592,2,M2,0.2923,0.1266,0.6199,0.0189,0.0094,1.62,996,Rocky,Sub-Earth
35,WI-1592,3,M2,0.2923,2.3523,1.8392,0.0351,0.0203,1.45,731,Transitional,Mini-Neptune
35,WI-1592,4,M2,0.2923,1.6722,1.1843,0.0969,0.0631,0.51,440,Rocky,Desert
35,WI-1592,5,M2,0.2923,4.0634,1.8541,0.1667,0.1325,1.07,336,Transitional,Mini-Neptune
35,WI-1592,6,M2,0.2923,0.4138,0.8048,0.4227,0.1409,4.37,211,Rocky,Sub-Earth
35,WI-1592,7,M2,0.2923,0.0001,0.0881,6.7357,0.2808,24.98,53,Rocky,KBO
35,WI-1592,8,M2,0.2923,0.0000,0.0551,7.6037,0.1021,13.54,50,Rocky,KBO
35,WI-1592,9,M2,0.2923,0.0000,0.0552,7.9042,0.0520,5.80,49,Rocky,KBO
35,WI-1592,10,M2,0.2923,0.0000,0.0619,7.9962,0.1717,27.17,48,Rocky,KBO
35,WI-1592,11,M2,0.2923,0.0005,0.1321,9.3810,0.2022,3.94,45,Rocky,Dwarf Planet
35,WI-1592,12,M2,0.2923,0.0028,0.2509,10.6666,0.2065,14.35,42,Rocky,Dwarf Planet
35,WI-1592,13,M2,0.2923,0.0000,0.0776,11.5851,0.2064,2.79,40,Rocky,KBO
35,WI-1592,14,M2,0.2923,0.0001,0.0859,16.1062,0.2356,18.32,34,Rocky,KBO
35,WI-1592,15,M2,0.2923,0.0000,0.0503,16.4994,0.0741,12.50,34,Rocky,KBO
36,NL-9425,0,M2,0.2983,0.9295,0.9978,0.1230,0.0309,1.79,395,Rocky,Desert
36,NL-9425,1,M2,0.2983,0.0935,0.5106,0.2206,0.0749,2.32,295,Rocky,Sub-Earth
36,NL-9425,2,M2,0.2983,2.8860,1.7894,0.4196,0.1190,2.96,214,Transitional,Mini-Neptune
37,FI-6874,0,M6,0.1457,1.6596,1.0227,0.0542,0.0363,1.61,394,Rocky,Iron World
37,FI-6874,1,M6,0.1457,4.3648,1.8687,0.1095,0.1049,4.72,278,Transitional,Mini-Neptune
38,SQ-2537,0,M2,0.2984,0.2970,0.7459,0.0036,0.0053,1.45,2305,Rocky,Sub-Earth
38,SQ-2537,1,M2,0.2984,0.3248,0.7654,0.0158,0.0089,2.70,1104,Rocky,Sub-Earth
38,SQ-2537,2,M2,0.2984,4.7313,2.0970,0.0968,0.0567,1.58,446,Transitional,Mini-Neptune
38,SQ-2537,3,M2,0.2984,2.4954,1.4404,0.2280,0.1151,1.04,290,Transitional,Hycean
39,VH-9852,0,M3,0.2519,0.3969,0.8414,0.0040,0.0067,2.24,1984,Rocky,Sub-Earth
39,VH-9852,1,M3,0.2519,0.0328,0.3305,0.0137,0.0101,2.21,1076,Rocky,Sub-Earth
39,VH-9852,2,M3,0.2519,0.6697,0.8678,0.0952,0.0504,1.64,408,Rocky,Desert
39,VH-9852,3,M3,0.2519,4.5747,1.9309,0.1793,0.0950,1.15,297,Transitional,Mini-Neptune
39,VH-9852,4,M3,0.2519,14.7462,2.9441,3.9433,0.2387,1.81,63,Volatile,Ice Giant
39,VH-9852,5,M3,0.2519,0.0001,0.0849,5.9685,0.2236,13.43,52,Rocky,KBO
39,VH-9852,6,M3,0.2519,0.0000,0.0489,6.2759,0.1523,5.95,50,Rocky,KBO
39,VH-9852,7,M3,0.2519,0.0000,0.0720,7.0945,0.2467,21.95,47,Rocky,KBO
39,VH-9852,8,M3,0.2519,0.0000,0.0506,8.4302,0.2810,3.88,43,Rocky,KBO
39,VH-9852,9,M3,0.2519,0.0003,0.1223,8.6290,0.1327,22.26,43,Rocky,Dwarf Planet
39,VH-9852,10,M3,0.2519,0.0000,0.0520,9.5636,0.2449,0.18,41,Rocky,KBO
39,VH-9852,11,M3,0.2519,0.0000,0.0554,9.8765,0.1599,15.66,40,Rocky,KBO
39,VH-9852,12,M3,0.2519,0.0023,0.2146,10.5183,0.2848,23.98,39,Rocky,Dwarf Planet
39,VH-9852,13,M3,0.2519,0.0001,0.1013,12.5512,0.1755,22.76,36,Rocky,Dwarf Planet
39,VH-9852,14,M3,0.2519,0.0000,0.0562,14.2797,0.0854,7.63,33,Rocky,KBO
39,VH-9852,15,M3,0.2519,0.0000,0.0695,16.9980,0.2916,23.25,31,Rocky,KBO
39,VH-9852,16,M3,0.2519,0.0051,0.2897,21.4325,0.2809,7.47,27,Rocky,Dwarf Planet
40,ZK-1303,0,M2,0.3114,0.0700,0.5211,0.0043,0.0062,1.46,2166,Rocky,Sub-Earth
40,ZK-1303,1,M2,0.3114,0.2535,0.7059,0.0098,0.0078,1.07,1437,Rocky,Sub-Earth
40,ZK-1303,2,M2,0.3114,4.6152,2.0075,0.0229,0.0099,1.78,938,Transitional,Super-Terran
40,ZK-1303,3,M2,0.3114,0.1437,0.6302,0.0499,0.0078,1.66,636,Rocky,Sub-Earth
40,ZK-1303,4,M2,0.3114,2.0368,1.6435,0.0940,0.0624,5.34,464,Transitional,Mini-Neptune
40,ZK-1303,5,M2,0.3114,0.3967,0.7383,0.2275,0.0632,1.93,298,Rocky,Sub-Earth
40,ZK-1303,6,M2,0.3114,0.1235,0.5959,0.4785,0.0811,0.53,205,Rocky,Sub-Earth
40,ZK-1303,7,M2,0.3114,0.0000,0.0529,8.7191,0.0553,19.70,48,Rocky,KBO
40,ZK-1303,8,M2,0.3114,0.0003,0.1285,8.8661,0.2358,2.96,48,Rocky,Dwarf Planet
40,ZK-1303,9,M2,0.3114,0.0000,0.0484,10.1296,0.1702,27.00,45,Rocky,KBO
40,ZK-1303,10,M2,0.3114,0.0004,0.1404,12.1356,0.2149,8.52,41,Rocky,Dwarf Planet
40,ZK-1303,11,M2,0.3114,0.0003,0.1283,13.7356,0.1778,7.98,38,Rocky,Dwarf Planet
40,ZK-1303,12,M2,0.3114,0.0000,0.0711,14.5215,0.2925,4.13,37,Rocky,KBO
40,ZK-1303,13,M2,0.3114,0.0054,0.2646,17.6555,0.2643,16.82,34,Rocky,Dwarf Planet
40,ZK-1303,14,M2,0.3114,0.0054,0.2887,24.8918,0.1306,19.21,28,Rocky,Dwarf Planet
41,NR-0421,0,M1,0.3729,0.0117,0.3212,0.0058,0.0123,1.25,2065,Rocky,Sub-Earth
41,NR-0421,1,M1,0.3729,1.0790,1.0091,0.0106,0.0066,0.10,1530,Rocky,Lava World
41,NR-0421,2,M1,0.3729,0.0144,0.2990,0.0248,0.0072,0.32,1001,Rocky,Sub-Earth
41,NR-0421,3,M1,0.3729,2.1939,1.8210,0.1022,0.0714,1.32,493,Transitional,Mini-Neptune
41,NR-0421,4,M1,0.3729,0.4087,0.7307,0.2143,0.0761,2.22,341,Rocky,Sub-Earth
41,NR-0421,5,M1,0.3729,0.7134,0.9740,0.5977,0.1287,1.81,204,Rocky,Terran
41,NR-0421,6,M1,0.3729,329.7296,11.9616,1.5717,0.2442,2.89,126,Giant,Gas Giant
41,NR-0421,7,M1,0.3729,213.0680,11.2494,4.3127,0.1857,1.11,76,Giant,Gas Giant
41,NR-0421,8,M1,0.3729,0.0001,0.0998,9.1014,0.1276,26.94,52,Rocky,Dwarf Planet
41,NR-0421,9,M1,0.3729,0.0001,0.0915,12.5610,0.0601,15.46,44,Rocky,KBO
41,NR-0421,10,M1,0.3729,0.0002,0.1059,13.3487,0.2866,4.13,43,Rocky,Dwarf Planet
41,NR-0421,11,M1,0.3729,0.0000,0.0714,31.5635,0.2331,26.02,28,Rocky,KBO
41,NR-0421,12,M1,0.3729,0.0000,0.0510,31.6221,0.2601,8.77,28,Rocky,KBO
41,NR-0421,13,M1,0.3729,0.0000,0.0794,33.1482,0.1437,6.27,27,Rocky,KBO
41,NR-0421,14,M1,0.3729,0.0000,0.0503,33.7664,0.2765,8.99,27,Rocky,KBO
42,CT-0044,0,M6,0.1291,0.5402,0.9680,0.0012,0.0096,1.53,2457,Rocky,Lava World
42,CT-0044,1,M6,0.1291,0.0320,0.3784,0.0038,0.0091,0.85,1395,Rocky,Sub-Earth
42,CT-0044,2,M6,0.1291,0.0784,0.5148,0.0100,0.0119,2.25,857,Rocky,Sub-Earth
42,CT-0044,3,M6,0.1291,0.3062,0.7709,0.0237,0.0075,3.17,556,Rocky,Sub-Earth
42,CT-0044,4,M6,0.1291,1.9638,1.1551,0.0590,0.0452,1.23,353,Rocky,Desert
42,CT-0044,5,M6,0.1291,0.2285,0.6240,0.1600,0.1549,1.76,214,Rocky,Sub-Earth
43,VR-3303,0,F8,1.7956,0.1066,0.5051,0.6879,0.1049,0.98,602,Rocky,Sub-Earth
43,VR-3303,1,F8,1.7956,0.0000,0.0496,146.1370,0.1361,12.10,41,Rocky,KBO
43,VR-3303,2,F8,1.7956,0.0000,0.0602,170.6592,0.1635,19.74,38,Rocky,KBO
43,VR-3303,3,F8,1.7956,0.0000,0.0541,173.9234,0.1911,1.44,38,Rocky,KBO
43,VR-3303,4,F8,1.7956,0.0012,0.1709,175.6507,0.1586,16.10,38,Rocky,Dwarf Planet
43,VR-3303,5,F8,1.7956,0.0001,0.1012,191.7635,0.1146,11.10,36,Rocky,Dwarf Planet
43,VR-3303,6,F8,1.7956,0.0000,0.0489,219.6682,0.2281,17.71,34,Rocky,KBO
43,VR-3303,7,F8,1.7956,0.0001,0.0994,219.8814,0.2066,16.37,34,Rocky,Dwarf Planet
43,VR-3303,8,F8,1.7956,0.0000,0.0769,227.8403,0.2187,8.78,33,Rocky,KBO
43,VR-3303,9,F8,1.7956,0.0000,0.0787,282.5366,0.2901,6.41,30,Rocky,KBO
44,BL-7586,0,F9,1.4739,2.5518,1.5609,0.8621,0.1200,2.83,441,Transitional,Mini-Neptune
44,BL-7586,1,F9,1.4739,473.1586,13.0336,25.0602,0.1991,0.95,82,Giant,Gas Giant
44,BL-7586,2,F9,1.4739,21.7244,3.5064,37.7049,0.1429,0.50,67,Volatile,Ice Giant
45,EN-3145,0,F9,1.5048,171.2866,10.1770,10.6326,0.2313,1.21,128,Giant,Gas Giant
45,EN-3145,1,F9,1.5048,239.2464,10.2178,30.8464,0.2861,3.11,75,Giant,Gas Giant
45,EN-3145,2,F9,1.5048,18.3594,3.1587,41.0599,0.1843,0.63,65,Volatile,Ice Giant
46,TQ-2956,0,F8,1.7265,668.3931,16.0401,16.3192,0.2785,2.72,119,Giant,Gas Giant
46,TQ-2956,1,F8,1.7265,22.0766,3.0481,45.0983,0.1687,1.15,71,Volatile,Ice Giant
46,TQ-2956,2,F8,1.7265,26.9785,3.6334,95.3077,0.2291,1.00,49,Volatile,Ice Giant
47,MJ-6192,0,M5,0.1891,0.1922,0.6836,0.0689,0.0492,3.13,407,Rocky,Sub-Earth
48,EM-3199,0,M4,0.2225,18.7829,3.1136,1.1197,0.2223,1.29,111,Volatile,Ice Giant
49,IO-5112,0,M2,0.2913,0.5546,0.8641,0.1150,0.0552,1.96,403,Rocky,Desert
50,VR-6872,0,G3,0.8383,0.6321,0.8311,0.0091,0.0101,2.44,2443,Rocky,Lava World
50,VR-6872,1,G3,0.8383,0.0852,0.4130,0.0326,0.0060,1.04,1291,Rocky,Sub-Earth
50,VR-6872,2,G3,0.8383,0.2238,0.6543,0.0538,0.0098,3.92,1004,Rocky,Sub-Earth
50,VR-6872,3,G3,0.8383,0.1329,0.5386,0.1558,0.0636,2.67,590,Rocky,Sub-Earth
50,VR-6872,4,G3,0.8383,0.6824,0.9733,0.5705,0.0635,0.27,309,Rocky,Terran
50,VR-6872,5,G3,0.8383,0.0250,0.3955,1.1725,0.0747,1.53,215,Rocky,Sub-Earth
50,VR-6872,6,G3,0.8383,15.5457,2.9686,16.6625,0.2223,1.06,57,Volatile,Ice Giant
51,AP-4159,0,M1,0.3512,0.8067,0.9849,0.2445,0.1287,1.93,308,Rocky,Terran
51,AP-4159,1,M1,0.3512,237.4683,11.1343,1.4035,0.3878,3.34,129,Giant,Gas Giant
51,AP-4159,2,M1,0.3512,247.4922,11.3434,4.0342,0.2819,1.36,76,Giant,Gas Giant
52,TV-4393,0,M5,0.1873,0.8308,0.9991,0.0019,0.0108,0.91,2416,Rocky,Lava World
52,TV-4393,1,M5,0.1873,0.1092,0.5411,0.0045,0.0129,3.45,1583,Rocky,Sub-Earth
52,TV-4393,2,M5,0.1873,0.0363,0.3957,0.0101,0.0100,2.34,1058,Rocky,Sub-Earth
52,TV-4393,3,M5,0.1873,0.2654,0.6604,0.0271,0.0081,3.42,645,Rocky,Sub-Earth
52,TV-4393,4,M5,0.1873,0.1904,0.6424,0.0590,0.0354,1.33,437,Rocky,Sub-Earth
52,TV-4393,5,M5,0.1873,4.1783,1.8204,0.1266,0.0915,2.08,298,Transitional,Mini-Neptune
52,TV-4393,6,M5,0.1873,3.7078,1.7685,0.2829,0.1066,1.69,199,Transitional,Mini-Neptune
52,TV-4393,7,M5,0.1873,0.0009,0.1720,4.0126,0.1728,1.50,53,Rocky,Frozen
52,TV-4393,8,M5,0.1873,0.0005,0.1431,6.6146,0.1642,16.29,41,Rocky,Dwarf Planet
52,TV-4393,9,M5,0.1873,0.0011,0.1946,8.0097,0.2687,8.71,37,Rocky,Dwarf Planet
52,TV-4393,10,M5,0.1873,0.0003,0.1344,8.8628,0.1919,5.05,36,Rocky,Dwarf Planet
52,TV-4393,11,M5,0.1873,0.0000,0.0585,9.0849,0.2445,27.07,35,Rocky,KBO
52,TV-4393,12,M5,0.1873,0.0018,0.1925,9.6851,0.1435,10.75,34,Rocky,Dwarf Planet
52,TV-4393,13,M5,0.1873,0.0000,0.0559,10.0979,0.1890,6.02,33,Rocky,KBO
52,TV-4393,14,M5,0.1873,0.0005,0.1578,10.4951,0.2559,8.27,33,Rocky,Dwarf Planet
52,TV-4393,15,M5,0.1873,0.0001,0.0771,10.6187,0.0527,14.59,33,Rocky,KBO
52,TV-4393,16,M5,0.1873,0.0000,0.0473,13.7240,0.2025,18.93,29,Rocky,KBO
53,LA-2908,0,M5,0.1693,3.4965,1.9413,0.0773,0.0669,1.81,360,Transitional,Mini-Neptune
53,LA-2908,1,M5,0.1693,2.3743,1.8115,0.1457,0.1754,0.51,262,Transitional,Hycean
54,SK-7810,0,M7,0.1063,0.0612,0.4843,0.0014,0.0070,0.16,2019,Rocky,Sub-Earth
54,SK-7810,1,M7,0.1063,2.7517,1.7036,0.0055,0.0118,1.88,1029,Transitional,Super-Terran
54,SK-7810,2,M7,0.1063,1.1677,1.0968,0.0341,0.0081,1.00,415,Rocky,Desert
54,SK-7810,3,M7,0.1063,1.5734,1.1104,0.1045,0.0959,0.58,237,Rocky,Terran
55,WN-6297,0,M2,0.3337,0.7847,0.9265,0.1037,0.0339,1.76,459,Rocky,Desert
55,WN-6297,1,M2,0.3337,3.8611,1.9327,0.1828,0.1314,3.12,346,Transitional,Mini-Neptune
55,WN-6297,2,M2,0.3337,0.6228,0.8211,0.2554,0.1148,1.54,293,Rocky,Terran
55,WN-6297,3,M2,0.3337,0.3001,0.7429,0.5491,0.1031,2.78,200,Rocky,Frozen
56,YP-2060,0,M4,0.2234,0.0001,0.0976,6.5771,0.2113,26.87,46,Rocky,Dwarf Planet
56,YP-2060,1,M4,0.2234,0.0012,0.1801,6.8228,0.1347,6.26,45,Rocky,Dwarf Planet
56,YP-2060,2,M4,0.2234,0.0006,0.1565,6.9001,0.1871,22.12,45,Rocky,Dwarf Planet
56,YP-2060,3,M4,0.2234,0.0000,0.0561,9.5202,0.2001,18.76,38,Rocky,KBO
56,YP-2060,4,M4,0.2234,0.0001,0.0950,9.6570,0.0511,22.94,38,Rocky,Dwarf Planet
56,YP-2060,5,M4,0.2234,0.0000,0.0579,12.0794,0.0545,2.83,34,Rocky,KBO
56,YP-2060,6,M4,0.2234,0.0000,0.0539,13.6821,0.2028,24.01,32,Rocky,KBO
56,YP-2060,7,M4,0.2234,0.0000,0.0583,15.2217,0.1996,14.47,30,Rocky,KBO
56,YP-2060,8,M4,0.2234,0.0001,0.0814,16.3605,0.1619,12.00,29,Rocky,KBO
58,LI-5345,0,M7,0.1173,0.1136,0.5600,0.0014,0.0102,2.11,2130,Rocky,Sub-Earth
58,LI-5345,1,M7,0.1173,0.5787,0.8040,0.0031,0.0085,2.15,1451,Rocky,Desert
58,LI-5345,2,M7,0.1173,0.5735,0.9289,0.0080,0.0072,1.62,907,Rocky,Desert
58,LI-5345,3,M7,0.1173,1.3477,1.0548,0.0165,0.0113,2.51,631,Rocky,Desert
58,LI-5345,4,M7,0.1173,0.3768,0.6669,0.0562,0.0355,1.77,342,Rocky,Sub-Earth
58,LI-5345,5,M7,0.1173,0.0321,0.4181,0.1302,0.0685,0.75,225,Rocky,Sub-Earth
59,KF-5275,0,M6,0.1434,0.7143,0.8427,0.1516,0.0728,0.27,234,Rocky,Terran
59,KF-5275,1,M6,0.1434,1.2216,1.1689,0.4399,0.0814,3.27,137,Rocky,Frozen
60,LV-5611,0,K9,0.4470,0.0239,0.3890,0.0057,0.0075,2.37,2315,Rocky,Sub-Earth
60,LV-5611,1,K9,0.4470,0.3450,0.7008,0.0134,0.0067,1.32,1513,Rocky,Sub-Earth
60,LV-5611,2,K9,0.4470,0.0317,0.4466,0.0227,0.0056,2.58,1161,Rocky,Sub-Earth
60,LV-5611,3,K9,0.4470,1.9529,1.1767,0.0609,0.0119,0.52,709,Rocky,Desert
60,LV-5611,4,K9,0.4470,0.0144,0.3268,0.1652,0.0704,3.47,430,Rocky,Sub-Earth
60,LV-5611,5,K9,0.4470,0.6398,0.8666,0.3367,0.0716,2.29,302,Rocky,Terran
60,LV-5611,6,K9,0.4470,3.0705,2.0694,0.6850,0.1751,1.07,211,Transitional,Mini-Neptune
60,LV-5611,7,K9,0.4470,0.0004,0.1297,13.8271,0.2853,26.76,47,Rocky,Dwarf Planet
60,LV-5611,8,K9,0.4470,0.0000,0.0744,14.1683,0.2350,11.46,46,Rocky,KBO
60,LV-5611,9,K9,0.4470,0.0000,0.0726,15.3446,0.2243,27.73,45,Rocky,KBO
60,LV-5611,10,K9,0.4470,0.0001,0.0949,15.4940,0.2982,8.03,44,Rocky,Dwarf Planet
60,LV-5611,11,K9,0.4470,0.0000,0.0681,19.2640,0.0978,0.57,40,Rocky,KBO
60,LV-5611,12,K9,0.4470,0.0004,0.1303,20.0659,0.0944,26.18,39,Rocky,Dwarf Planet
60,LV-5611,13,K9,0.4470,0.0000,0.0524,22.6210,0.1553,25.14,37,Rocky,KBO
60,LV-5611,14,K9,0.4470,0.0003,0.1387,26.5337,0.0777,4.62,34,Rocky,Dwarf Planet
60,LV-5611,15,K9,0.4470,0.0000,0.0592,28.2710,0.2195,22.73,33,Rocky,KBO
60,LV-5611,16,K9,0.4470,0.0001,0.0846,29.8701,0.0539,15.14,32,Rocky,KBO
61,CA-9650,0,M1,0.4023,2.7201,1.7308,0.1254,0.0945,0.88,465,Transitional,Mini-Neptune
61,CA-9650,1,M1,0.4023,3.3816,1.8434,0.2115,0.1347,2.25,358,Transitional,Mini-Neptune
61,CA-9650,2,M1,0.4023,3.0583,1.8066,0.3829,0.2601,0.89,266,Transitional,Mini-Neptune
61,CA-9650,3,M1,0.4023,3.7900,2.1863,0.5913,0.1157,2.42,214,Transitional,Mini-Neptune
61,CA-9650,4,M1,0.4023,184.7538,12.1345,1.8712,0.3062,1.76,120,Giant,Gas Giant
61,CA-9650,5,M1,0.4023,139.4185,5.6814,4.5160,0.2002,0.96,77,Volatile,Ice Giant
63,ID-7015,0,K3,0.7591,0.0000,0.0651,25.3934,0.2262,19.25,47,Rocky,KBO
63,ID-7015,1,K3,0.7591,0.0000,0.0473,25.9870,0.0635,8.53,47,Rocky,KBO
63,ID-7015,2,K3,0.7591,0.0001,0.0862,28.6412,0.1986,27.75,44,Rocky,KBO
63,ID-7015,3,K3,0.7591,0.0001,0.0863,35.3637,0.0884,3.76,40,Rocky,KBO
63,ID-7015,4,K3,0.7591,0.0046,0.2569,36.0853,0.1818,2.06,39,Rocky,Dwarf Planet
63,ID-7015,5,K3,0.7591,0.0002,0.1103,50.4752,0.2209,12.03,33,Rocky,Dwarf Planet
63,ID-7015,6,K3,0.7591,0.0006,0.1536,55.1463,0.1147,17.91,32,Rocky,Dwarf Planet
63,ID-7015,7,K3,0.7591,0.0002,0.1271,57.1957,0.2089,24.20,31,Rocky,Dwarf Planet
64,QG-8878,0,M5,0.1851,0.7627,0.9481,0.0020,0.0084,1.04,2354,Rocky,Lava World
64,QG-8878,1,M5,0.1851,0.4419,0.7423,0.0041,0.0066,4.13,1656,Rocky,Sub-Earth
64,QG-8878,2,M5,0.1851,0.0341,0.3913,0.0099,0.0114,2.20,1058,Rocky,Sub-Earth
64,QG-8878,3,M5,0.1851,0.0594,0.4306,0.0259,0.0119,0.42,654,Rocky,Sub-Earth
64,QG-8878,4,M5,0.1851,0.8678,0.9234,0.0409,0.0082,1.22,521,Rocky,Desert
64,QG-8878,5,M5,0.1851,1.3875,1.1561,0.0975,0.0513,2.38,338,Rocky,Terran
64,QG-8878,6,M5,0.1851,0.5035,0.8642,0.2079,0.0933,0.19,231,Rocky,Terran
65,SD-3658,0,M4,0.2025,6.2284,2.2625,0.1972,0.2065,3.51,250,Volatile,Warm Neptune
65,SD-3658,1,M4,0.2025,1.3903,1.1938,0.9653,0.0735,1.65,113,Rocky,Frozen
66,OO-7931,0,M2,0.3345,0.6977,0.8570,0.0040,0.0067,1.49,2350,Rocky,Lava World
66,OO-7931,1,M2,0.3345,0.3935,0.7191,0.0144,0.0107,1.30,1232,Rocky,Sub-Earth
66,OO-7931,2,M2,0.3345,0.0691,0.4684,0.0319,0.0112,3.46,830,Rocky,Sub-Earth
66,OO-7931,3,M2,0.3345,2.0998,1.8931,0.0835,0.0596,0.41,513,Transitional,Mini-Neptune
66,OO-7931,4,M2,0.3345,2.0676,1.6560,0.1390,0.2474,2.64,397,Transitional,Mini-Neptune
66,OO-7931,5,M2,0.3345,0.6859,0.8955,0.4913,0.0841,1.41,211,Rocky,Terran
66,OO-7931,6,M2,0.3345,0.0002,0.1092,8.3649,0.1366,27.71,51,Rocky,Dwarf Planet
66,OO-7931,7,M2,0.3345,0.0001,0.0875,8.5827,0.2097,6.76,51,Rocky,KBO
66,OO-7931,8,M2,0.3345,0.0000,0.0678,9.4049,0.1885,8.37,48,Rocky,KBO
66,OO-7931,9,M2,0.3345,0.0001,0.0948,10.0010,0.0609,6.17,47,Rocky,Dwarf Planet
66,OO-7931,10,M2,0.3345,0.0001,0.0891,11.1241,0.1227,8.47,44,Rocky,Dwarf Planet
66,OO-7931,11,M2,0.3345,0.0000,0.0606,12.0825,0.1729,7.24,43,Rocky,KBO
66,OO-7931,12,M2,0.3345,0.0001,0.0880,13.5341,0.1882,9.60,40,Rocky,KBO
66,OO-7931,13,M2,0.3345,0.0001,0.1017,15.7973,0.2042,13.39,37,Rocky,Dwarf Planet
66,OO-7931,14,M2,0.3345,0.0026,0.2206,21.6794,0.0730,21.78,32,Rocky,Dwarf Planet
66,OO-7931,15,M2,0.3345,0.0000,0.0560,25.7578,0.1605,13.64,29,Rocky,KBO
66,OO-7931,16,M2,0.3345,0.0000,0.0557,27.6713,0.1457,7.20,28,Rocky,KBO
67,CD-2240,0,M2,0.2925,0.0649,0.4653,0.0032,0.0092,0.77,2412,Rocky,Sub-Earth
67,CD-2240,1,M2,0.2925,0.2939,0.7266,0.0078,0.0084,0.46,1554,Rocky,Sub-Earth
67,CD-2240,2,M2,0.2925,0.0232,0.3612,0.0146,0.0067,3.40,1134,Rocky,Sub-Earth
67,CD-2240,3,M2,0.2925,0.1319,0.4824,0.0411,0.0106,2.43,676,Rocky,Sub-Earth
67,CD-2240,4,M2,0.2925,1.1886,1.0587,0.0761,0.0625,1.72,497,Rocky,Desert
67,CD-2240,5,M2,0.2925,0.0397,0.3658,0.2081,0.0935,1.78,301,Rocky,Sub-Earth
67,CD-2240,6,M2,0.2925,0.0433,0.4377,0.4559,0.0715,1.96,203,Rocky,Sub-Earth
67,CD-2240,7,M2,0.2925,0.0005,0.1542,6.9447,0.2325,28.65,52,Rocky,Dwarf Planet
67,CD-2240,8,M2,0.2925,0.0001,0.0953,7.5753,0.2942,6.21,50,Rocky,Dwarf Planet
67,CD-2240,9,M2,0.2925,0.0000,0.0529,12.6895,0.1198,6.55,38,Rocky,KBO
67,CD-2240,10,M2,0.2925,0.0073,0.2968,12.7898,0.0734,16.34,38,Rocky,Dwarf Planet
67,CD-2240,11,M2,0.2925,0.0001,0.1062,16.0121,0.1709,14.65,34,Rocky,Dwarf Planet
67,CD-2240,12,M2,0.2925,0.0003,0.1256,18.5387,0.1669,13.13,32,Rocky,Dwarf Planet
67,CD-2240,13,M2,0.2925,0.0000,0.0560,19.0394,0.2885,7.97,31,Rocky,KBO
67,CD-2240,14,M2,0.2925,0.0000,0.0615,20.2184,0.2744,14.64,30,Rocky,KBO
67,CD-2240,15,M2,0.2925,0.0000,0.0733,22.2075,0.1641,3.72,29,Rocky,KBO
